STATION,DATE,PRCP,TMAX,TMIN
US1CASB0007,4/17/2016,0,,
US1CASB0007,4/19/2016,0,,
US1CASB0007,4/20/2016,0,,
US1CASB0007,4/21/2016,0,,
US1CASB0007,4/22/2016,0,,
US1CASB0007,4/23/2016,0.8,,
US1CASB0007,4/25/2016,0,,
US1CASB0007,4/26/2016,0,,
US1CASB0007,4/27/2016,0,,
US1CASB0007,4/28/2016,0,,
US1CASB0007,4/30/2016,0,,
US1CASB0007,5/1/2016,0,,
US1CASB0007,5/2/2016,0,,
US1CASB0007,5/3/2016,0,,
US1CASB0007,5/4/2016,0,,
US1CASB0007,5/5/2016,0,,
US1CASB0007,5/6/2016,0,,
US1CASB0007,5/7/2016,0,,
US1CASB0007,5/8/2016,12.7,,
US1CASB0007,5/9/2016,0,,
US1CASB0007,5/10/2016,0,,
US1CASB0007,5/11/2016,0,,
US1CASB0007,5/12/2016,0,,
US1CASB0007,5/13/2016,0,,
US1CASB0007,5/14/2016,0,,
US1CASB0007,5/15/2016,0,,
US1CASB0007,5/16/2016,0,,
US1CASB0007,5/18/2016,0,,
US1CASB0007,5/19/2016,0,,
US1CASB0007,5/20/2016,0,,
US1CASB0007,5/21/2016,0,,
US1CASB0007,5/22/2016,0,,
US1CASB0007,5/23/2016,0,,
US1CASB0007,5/24/2016,0,,
US1CASB0007,5/25/2016,0,,
US1CASB0007,5/26/2016,0,,
US1CASB0007,5/27/2016,0,,
US1CASB0007,6/1/2016,0,,
US1CASB0007,6/2/2016,0,,
US1CASB0007,6/4/2016,0,,
US1CASB0007,6/5/2016,0,,
US1CASB0007,6/6/2016,0,,
US1CASB0007,6/7/2016,0,,
US1CASB0007,6/8/2016,0,,
US1CASB0007,6/9/2016,0,,
US1CASB0007,6/10/2016,0,,
US1CASB0007,6/11/2016,0,,
US1CASB0007,6/13/2016,0,,
US1CASB0007,6/14/2016,0,,
US1CASB0007,6/15/2016,0,,
US1CASB0007,6/16/2016,0,,
US1CASB0007,6/17/2016,0,,
US1CASB0007,6/19/2016,0,,
US1CASB0007,6/20/2016,0,,
US1CASB0007,6/21/2016,0,,
US1CASB0007,6/22/2016,0,,
US1CASB0007,6/24/2016,0,,
US1CASB0007,6/25/2016,0,,
US1CASB0007,6/26/2016,0,,
US1CASB0007,6/27/2016,0,,
US1CASB0007,6/28/2016,0,,
US1CASB0007,6/29/2016,0,,
US1CASB0007,6/30/2016,0,,
US1CASB0007,7/1/2016,0,,
US1CASB0007,7/2/2016,0,,
US1CASB0007,7/3/2016,0,,
US1CASB0007,7/4/2016,0,,
US1CASB0007,7/5/2016,0,,
US1CASB0007,7/6/2016,0,,
US1CASB0007,7/7/2016,0,,
US1CASB0007,7/9/2016,0,,
US1CASB0007,7/10/2016,0,,
US1CASB0007,7/11/2016,0,,
US1CASB0007,7/12/2016,0,,
US1CASB0007,7/13/2016,0,,
US1CASB0007,7/15/2016,0,,
US1CASB0007,7/16/2016,0,,
US1CASB0007,7/17/2016,0,,
US1CASB0007,7/18/2016,0,,
US1CASB0007,7/19/2016,0,,
US1CASB0007,7/20/2016,0,,
US1CASB0007,7/23/2016,0,,
US1CASB0007,7/25/2016,0,,
US1CASB0007,7/26/2016,0,,
US1CASB0007,7/27/2016,0,,
US1CASB0007,7/28/2016,0,,
US1CASB0007,7/29/2016,0,,
US1CASB0007,7/30/2016,0,,
US1CASB0007,7/31/2016,0,,
US1CASB0007,8/1/2016,0,,
US1CASB0007,8/2/2016,0,,
US1CASB0007,8/3/2016,0,,
US1CASB0007,8/4/2016,0,,
US1CASB0007,8/6/2016,0,,
US1CASB0007,8/7/2016,0,,
US1CASB0007,8/8/2016,0,,
US1CASB0007,8/9/2016,0,,
US1CASB0007,8/10/2016,0,,
US1CASB0007,8/11/2016,0,,
US1CASB0007,8/12/2016,0,,
US1CASB0007,8/13/2016,0,,
US1CASB0007,8/15/2016,0,,
US1CASB0007,8/16/2016,0,,
US1CASB0007,8/17/2016,0,,
US1CASB0007,8/18/2016,0,,
US1CASB0007,8/19/2016,0,,
US1CASB0007,8/20/2016,0,,
US1CASB0007,8/23/2016,0,,
US1CASB0007,8/24/2016,0,,
US1CASB0007,8/25/2016,0,,
US1CASB0007,8/26/2016,0,,
US1CASB0007,8/27/2016,0,,
US1CASB0007,8/29/2016,0,,
US1CASB0007,8/30/2016,0,,
US1CASB0007,8/31/2016,0,,
US1CASB0007,9/1/2016,0,,
US1CASB0007,9/3/2016,0,,
US1CASB0007,9/4/2016,0,,
US1CASB0007,9/6/2016,0,,
US1CASB0007,9/7/2016,0,,
US1CASB0007,9/8/2016,0,,
US1CASB0007,9/10/2016,0,,
US1CASB0007,9/12/2016,0,,
US1CASB0007,9/13/2016,0,,
US1CASB0007,9/14/2016,0,,
US1CASB0007,9/15/2016,0,,
US1CASB0007,9/16/2016,0,,
US1CASB0007,9/17/2016,0,,
US1CASB0007,9/19/2016,0,,
US1CASB0007,9/20/2016,0,,
US1CASB0007,9/21/2016,0,,
US1CASB0007,9/22/2016,0,,
US1CASB0007,9/24/2016,0,,
US1CASB0007,9/26/2016,0,,
US1CASB0007,9/27/2016,0,,
US1CASB0007,9/28/2016,0,,
US1CASB0007,9/29/2016,0,,
US1CASB0007,9/30/2016,0,,
US1CASB0007,10/2/2016,0,,
US1CASB0007,10/3/2016,0,,
US1CASB0007,10/4/2016,0,,
US1CASB0007,10/5/2016,0,,
US1CASB0007,10/6/2016,0,,
US1CASB0007,10/7/2016,0,,
US1CASB0007,10/8/2016,0,,
US1CASB0007,10/9/2016,0,,
US1CASB0007,10/10/2016,0,,
US1CASB0007,10/12/2016,0,,
US1CASB0007,10/13/2016,0,,
US1CASB0007,10/14/2016,0,,
US1CASB0007,10/15/2016,0,,
US1CASB0007,10/16/2016,2.3,,
US1CASB0007,10/17/2016,7.9,,
US1CASB0007,10/18/2016,0,,
US1CASB0007,10/19/2016,0,,
US1CASB0007,10/20/2016,0,,
US1CASB0007,10/21/2016,0,,
US1CASB0007,10/22/2016,0,,
US1CASB0007,10/24/2016,0,,
US1CASB0007,10/25/2016,0,,
US1CASB0007,10/26/2016,0,,
US1CASB0007,10/27/2016,0,,
US1CASB0007,10/28/2016,12.7,,
US1CASB0007,10/29/2016,10.4,,
US1CASB0007,10/30/2016,2.3,,
US1CASB0007,11/2/2016,0,,
US1CASB0007,11/3/2016,0,,
US1CASB0007,11/4/2016,0.8,,
US1CASB0007,11/5/2016,0,,
US1CASB0007,11/6/2016,0,,
US1CASB0007,11/7/2016,0,,
US1CASB0007,11/8/2016,0,,
US1CASB0007,11/9/2016,0,,
US1CASB0007,11/10/2016,0,,
US1CASB0007,11/18/2016,0,,
US1CASB0007,11/19/2016,0,,
US1CASB0007,11/20/2016,0,,
US1CASB0007,11/21/2016,17.8,,
US1CASB0007,11/22/2016,0,,
US1CASB0007,11/23/2016,0,,
US1CASB0007,11/26/2016,12.7,,
US1CASB0007,11/27/2016,6.4,,
US1CASB0007,11/28/2016,0,,
US1CASB0007,11/29/2016,0,,
US1CASB0007,11/30/2016,0,,
US1CASB0007,12/1/2016,0,,
US1CASB0007,12/2/2016,0,,
US1CASB0007,12/3/2016,0,,
US1CASB0007,12/6/2016,0,,
US1CASB0007,12/8/2016,0,,
US1CASB0007,12/9/2016,12.7,,
US1CASB0007,12/12/2016,0,,
US1CASB0007,12/13/2016,0,,
US1CASB0007,12/14/2016,0,,
US1CASB0007,12/15/2016,0,,
US1CASB0007,12/16/2016,16,,
US1CASB0007,12/18/2016,0,,
US1CASB0007,12/19/2016,0,,
US1CASB0007,12/21/2016,0,,
US1CASB0007,12/22/2016,0,,
US1CASB0007,12/23/2016,0,,
US1CASB0007,12/24/2016,25.4,,
US1CASB0007,12/26/2016,0,,
US1CASB0007,12/27/2016,0,,
US1CASB0007,12/29/2016,0,,
US1CASB0007,12/30/2016,1.3,,
US1CASB0007,12/31/2016,2,,
US1CASB0007,1/2/2017,0,,
US1CASB0007,1/3/2017,0,,
US1CASB0007,1/4/2017,0,,
US1CASB0007,1/5/2017,6.4,,
US1CASB0007,1/6/2017,0,,
US1CASB0007,1/7/2017,5.1,,
US1CASB0007,1/8/2017,0,,
US1CASB0007,1/10/2017,0,,
US1CASB0007,1/11/2017,2.5,,
US1CASB0007,1/12/2017,12.7,,
US1CASB0007,1/13/2017,2.5,,
US1CASB0007,1/14/2017,0,,
US1CASB0007,1/16/2017,0,,
US1CASB0007,1/17/2017,0,,
US1CASB0007,1/18/2017,0,,
US1CASB0007,1/19/2017,14,,
US1CASB0007,1/20/2017,13.5,,
US1CASB0007,1/21/2017,22.9,,
US1CASB0007,1/22/2017,15.2,,
US1CASB0007,1/23/2017,33.3,,
US1CASB0007,1/24/2017,0,,
US1CASB0007,1/26/2017,0,,
US1CASB0007,1/27/2017,0,,
US1CASB0007,1/28/2017,0,,
US1CASB0007,1/30/2017,0,,
US1CASB0007,1/31/2017,0,,
US1CASB0007,2/1/2017,0,,
US1CASB0007,2/2/2017,1.3,,
US1CASB0007,2/3/2017,3.8,,
US1CASB0007,2/4/2017,0.5,,
US1CASB0007,2/5/2017,0,,
US1CASB0007,2/6/2017,19.1,,
US1CASB0007,2/7/2017,0,,
US1CASB0007,2/8/2017,10.2,,
US1CASB0007,2/9/2017,0,,
US1CASB0007,2/10/2017,2.5,,
US1CASB0007,2/11/2017,13.5,,
US1CASB0007,2/12/2017,1.3,,
US1CASB0007,2/13/2017,0,,
US1CASB0007,2/14/2017,0,,
US1CASB0007,2/15/2017,0,,
US1CASB0007,2/16/2017,0,,
US1CASB0007,2/17/2017,26.7,,
US1CASB0007,2/18/2017,139.7,,
US1CASB0007,2/19/2017,0,,
US1CASB0007,2/20/2017,16,,
US1CASB0007,2/21/2017,4.8,,
US1CASB0007,2/22/2017,0,,
US1CASB0007,2/23/2017,0,,
US1CASB0007,2/24/2017,0,,
US1CASB0007,2/25/2017,0,,
US1CASB0007,2/26/2017,8.6,,
US1CASB0007,2/28/2017,1.8,,
US1CASB0007,3/1/2017,0,,
US1CASB0007,3/2/2017,0,,
US1CASB0007,3/3/2017,0,,
US1CASB0007,3/5/2017,11.9,,
US1CASB0007,3/6/2017,0,,
US1CASB0007,3/7/2017,0,,
US1CASB0007,3/8/2017,0,,
US1CASB0007,3/9/2017,0,,
US1CASB0007,3/10/2017,0,,
US1CASB0007,3/11/2017,0,,
US1CASB0007,3/12/2017,0,,
US1CASB0007,3/13/2017,0,,
US1CASB0007,3/14/2017,0,,
US1CASB0007,3/15/2017,0,,
US1CASB0007,3/16/2017,0,,
US1CASB0007,3/19/2017,0,,
US1CASB0007,3/21/2017,0,,
US1CASB0007,3/22/2017,7.6,,
US1CASB0007,3/25/2017,2.5,,
US1CASB0007,3/27/2017,0,,
US1CASB0007,3/28/2017,0,,
US1CASB0007,3/29/2017,0,,
US1CASB0007,3/30/2017,0,,
US1CASB0007,3/31/2017,0,,
US1CASB0007,4/1/2017,0,,
US1CASB0007,4/2/2017,0,,
US1CASB0007,4/3/2017,0,,
US1CASB0007,4/4/2017,0,,
US1CASB0007,4/5/2017,0,,
US1CASB0007,4/7/2017,0,,
US1CASB0007,4/8/2017,2.5,,
US1CASB0007,4/9/2017,0,,
US1CASB0007,4/10/2017,0,,
US1CASB0007,4/12/2017,0,,
US1CASB0007,4/13/2017,0,,
US1CASB0007,4/14/2017,1.3,,
US1CASB0007,4/15/2017,0,,
US1CASB0007,4/16/2017,0,,
US1CASB0007,4/17/2017,2.5,,
US1CASB0007,4/18/2017,0,,
US1CASB0007,4/19/2017,1.3,,
US1CASB0007,4/20/2017,0,,
US1CASB0007,4/21/2017,0,,
US1CASB0007,4/22/2017,0,,
US1CASB0007,4/23/2017,0,,
US1CASB0007,4/24/2017,0,,
US1CASB0007,4/25/2017,0,,
US1CASB0007,4/27/2017,0,,
US1CASB0007,4/28/2017,0,,
US1CASB0007,4/29/2017,0,,
US1CASB0007,5/1/2017,0,,
US1CASB0007,5/2/2017,0,,
US1CASB0007,5/3/2017,0,,
US1CASB0007,5/5/2017,0,,
US1CASB0007,5/6/2017,0,,
US1CASB0007,5/7/2017,10.7,,
US1CASB0007,5/8/2017,0,,
US1CASB0007,5/10/2017,0,,
US1CASB0007,5/11/2017,0,,
US1CASB0007,5/12/2017,0,,
US1CASB0007,5/13/2017,0,,
US1CASB0007,5/15/2017,0,,
US1CASB0007,5/16/2017,0,,
US1CASB0007,5/17/2017,0,,
US1CASB0007,5/18/2017,0,,
US1CASB0007,5/19/2017,0,,
US1CASB0007,5/22/2017,0,,
US1CASB0007,5/23/2017,0,,
US1CASB0007,5/24/2017,0,,
US1CASB0007,5/25/2017,0,,
US1CASB0007,5/26/2017,0,,
US1CASB0007,5/29/2017,0,,
US1CASB0007,5/30/2017,0,,
US1CASB0007,5/31/2017,0,,
US1CASB0007,6/1/2017,0,,
US1CASB0007,6/2/2017,0,,
US1CASB0007,6/3/2017,0,,
US1CASB0007,6/4/2017,0,,
US1CASB0007,6/5/2017,0,,
US1CASB0007,6/6/2017,0,,
US1CASB0007,6/7/2017,0,,
US1CASB0007,6/8/2017,0,,
US1CASB0007,6/9/2017,0,,
US1CASB0007,6/10/2017,0,,
US1CASB0007,6/11/2017,0,,
US1CASB0007,6/12/2017,0,,
US1CASB0007,6/13/2017,0,,
US1CASB0007,6/14/2017,0,,
US1CASB0007,6/15/2017,0,,
US1CASB0007,6/16/2017,0,,
US1CASB0007,6/17/2017,0,,
US1CASB0007,6/18/2017,0,,
US1CASB0007,6/19/2017,0,,
US1CASB0007,6/20/2017,0,,
US1CASB0007,6/21/2017,0,,
US1CASB0007,6/23/2017,0,,
US1CASB0007,6/24/2017,0,,
US1CASB0007,6/25/2017,0,,
US1CASB0007,6/27/2017,0,,
US1CASB0007,6/28/2017,0,,
US1CASB0007,6/29/2017,0,,
US1CASB0007,6/30/2017,0,,
US1CASB0007,7/2/2017,0,,
US1CASB0007,7/3/2017,0,,
US1CASB0007,7/4/2017,0,,
US1CASB0007,7/5/2017,0,,
US1CASB0007,7/9/2017,0,,
US1CASB0007,7/10/2017,0,,
US1CASB0007,7/11/2017,0,,
US1CASB0007,7/13/2017,0,,
US1CASB0007,7/14/2017,0,,
US1CASB0007,7/15/2017,0,,
US1CASB0007,7/16/2017,0,,
US1CASB0007,7/17/2017,0,,
US1CASB0007,7/18/2017,0,,
US1CASB0007,7/19/2017,0,,
US1CASB0007,7/21/2017,0,,
US1CASB0007,7/22/2017,0,,
US1CASB0007,7/23/2017,0,,
US1CASB0007,7/24/2017,0,,
US1CASB0007,7/25/2017,0,,
US1CASB0007,7/26/2017,0,,
US1CASB0007,7/27/2017,0,,
US1CASB0007,7/29/2017,0,,
US1CASB0007,7/31/2017,0,,
US1CASB0007,8/1/2017,0,,
US1CASB0007,8/2/2017,0,,
US1CASB0007,8/3/2017,0,,
US1CASB0007,8/4/2017,0,,
US1CASB0007,8/5/2017,0,,
US1CASB0007,8/6/2017,0,,
US1CASB0007,8/7/2017,0,,
US1CASB0007,8/9/2017,0,,
US1CASB0007,8/10/2017,0,,
US1CASB0007,8/11/2017,0,,
US1CASB0007,8/12/2017,0,,
US1CASB0007,8/14/2017,0,,
US1CASB0007,8/16/2017,0,,
US1CASB0007,8/17/2017,0,,
US1CASB0007,8/18/2017,0,,
US1CASB0007,8/20/2017,0,,
US1CASB0007,8/21/2017,0,,
US1CASB0007,8/22/2017,0,,
US1CASB0007,8/23/2017,0,,
US1CASB0007,8/24/2017,0,,
US1CASB0007,8/25/2017,0,,
US1CASB0007,8/26/2017,0,,
US1CASB0007,8/28/2017,0,,
US1CASB0007,8/29/2017,0,,
US1CASB0007,8/30/2017,0,,
US1CASB0007,8/31/2017,0,,
US1CASB0007,9/2/2017,0,,
US1CASB0007,9/3/2017,0,,
US1CASB0007,9/4/2017,1.3,,
US1CASB0007,9/5/2017,0,,
US1CASB0007,9/6/2017,0,,
US1CASB0007,9/8/2017,0,,
US1CASB0007,9/9/2017,0,,
US1CASB0007,9/10/2017,0,,
US1CASB0007,9/11/2017,5.1,,
US1CASB0007,9/12/2017,0,,
US1CASB0007,9/13/2017,0,,
US1CASB0007,9/14/2017,0,,
US1CASB0007,9/18/2017,0,,
US1CASB0007,9/19/2017,0,,
US1CASB0007,9/20/2017,0,,
US1CASB0007,9/21/2017,0,,
US1CASB0007,9/22/2017,0,,
US1CASB0007,9/23/2017,0,,
US1CASB0007,9/24/2017,0,,
US1CASB0007,9/25/2017,0,,
US1CASB0007,9/26/2017,0,,
US1CASB0007,9/27/2017,0,,
US1CASB0007,9/28/2017,0,,
US1CASB0007,9/29/2017,0,,
US1CASB0007,9/30/2017,0,,
US1CASB0007,10/1/2017,0,,
US1CASB0007,10/2/2017,0,,
US1CASB0007,10/3/2017,0,,
US1CASB0007,10/4/2017,0,,
US1CASB0007,10/5/2017,0,,
US1CASB0007,10/6/2017,0,,
US1CASB0007,10/7/2017,0,,
US1CASB0007,10/10/2017,0,,
US1CASB0007,10/11/2017,0,,
US1CASB0007,10/12/2017,0,,
US1CASB0007,10/13/2017,0,,
US1CASB0007,10/14/2017,0,,
US1CASB0007,10/16/2017,0,,
US1CASB0007,10/17/2017,0,,
US1CASB0007,10/18/2017,0,,
US1CASB0007,10/19/2017,0,,
US1CASB0007,10/20/2017,0,,
US1CASB0007,10/21/2017,0,,
US1CASB0007,10/23/2017,0,,
US1CASB0007,10/24/2017,0,,
US1CASB0007,10/26/2017,0,,
US1CASB0007,10/27/2017,0,,
US1CASB0007,10/28/2017,0,,
US1CASB0007,10/30/2017,0,,
US1CASB0007,10/31/2017,0,,
US1CASB0007,11/1/2017,0,,
US1CASB0007,11/4/2017,0,,
US1CASB0007,11/5/2017,0,,
US1CASB0007,11/6/2017,0,,
US1CASB0007,11/7/2017,0,,
US1CASB0007,11/8/2017,0,,
US1CASB0007,11/10/2017,0,,
US1CASB0007,11/11/2017,0,,
US1CASB0007,11/13/2017,0,,
US1CASB0007,11/14/2017,0,,
US1CASB0007,11/15/2017,0,,
US1CASB0007,11/16/2017,0,,
US1CASB0007,11/17/2017,0,,
US1CASB0007,11/18/2017,0,,
US1CASB0007,11/19/2017,0,,
US1CASB0007,11/20/2017,0,,
US1CASB0007,11/21/2017,0,,
US1CASB0007,11/22/2017,0,,
US1CASB0007,11/23/2017,0,,
US1CASB0007,11/24/2017,0,,
US1CASB0007,11/25/2017,0,,
US1CASB0007,11/26/2017,0,,
US1CASB0007,11/27/2017,0,,
US1CASB0007,11/28/2017,0,,
US1CASB0007,11/29/2017,0,,
US1CASB0007,11/30/2017,0,,
US1CASB0007,12/1/2017,0,,
US1CASB0007,12/2/2017,0,,
US1CASB0007,12/4/2017,0,,
US1CASB0007,12/5/2017,0,,
US1CASB0007,12/6/2017,0,,
US1CASB0007,12/7/2017,0,,
US1CASB0007,12/8/2017,0,,
US1CASB0007,12/9/2017,0,,
US1CASB0007,12/10/2017,0,,
US1CASB0007,12/11/2017,0,,
US1CASB0007,12/13/2017,0,,
US1CASB0007,12/14/2017,0,,
US1CASB0007,12/16/2017,0,,
US1CASB0007,12/18/2017,0,,
US1CASB0007,12/19/2017,0,,
US1CASB0007,12/20/2017,0,,
US1CASB0007,12/21/2017,0,,
US1CASB0007,12/22/2017,0,,
US1CASB0007,12/25/2017,0,,
US1CASB0007,12/26/2017,0,,
US1CASB0007,12/27/2017,0,,
US1CASB0007,12/29/2017,0,,
US1CASB0007,12/31/2017,0,,
US1CASB0007,1/1/2018,0,,
US1CASB0007,1/2/2018,0,,
US1CASB0007,1/3/2018,0,,
US1CASB0007,1/4/2018,9.7,,
US1CASB0007,1/5/2018,1.8,,
US1CASB0007,1/6/2018,0,,
US1CASB0007,1/7/2018,0,,
US1CASB0007,1/8/2018,0.5,,
US1CASB0007,1/9/2018,47,,
US1CASB0007,1/10/2018,15.2,,
US1CASB0007,1/11/2018,0,,
US1CASB0007,1/12/2018,0,,
US1CASB0007,1/13/2018,0,,
US1CASB0007,1/14/2018,0,,
US1CASB0007,1/15/2018,0,,
US1CASB0007,1/16/2018,0,,
US1CASB0007,1/17/2018,0,,
US1CASB0007,1/18/2018,0,,
US1CASB0007,1/19/2018,0,,
US1CASB0007,1/20/2018,0,,
US1CASB0007,1/21/2018,0,,
US1CASB0007,1/22/2018,0,,
US1CASB0007,1/23/2018,0,,
US1CASB0007,1/24/2018,0,,
US1CASB0007,1/25/2018,1,,
US1CASB0007,1/26/2018,0,,
US1CASB0007,1/27/2018,0,,
US1CASB0007,1/28/2018,0,,
US1CASB0007,1/29/2018,0,,
US1CASB0007,1/30/2018,0,,
US1CASB0007,1/31/2018,0,,
US1CASB0007,2/1/2018,0,,
US1CASB0007,2/2/2018,0,,
US1CASB0007,2/3/2018,0,,
US1CASB0007,2/4/2018,0,,
US1CASB0007,2/6/2018,0,,
US1CASB0007,2/7/2018,0,,
US1CASB0007,2/8/2018,0,,
US1CASB0007,2/9/2018,0,,
US1CASB0007,2/10/2018,0,,
US1CASB0007,2/12/2018,0,,
US1CASB0007,2/13/2018,1,,
US1CASB0007,2/14/2018,0,,
US1CASB0007,2/15/2018,0,,
US1CASB0007,2/16/2018,0,,
US1CASB0007,2/17/2018,0,,
US1CASB0007,2/18/2018,0,,
US1CASB0007,2/19/2018,0,,
US1CASB0007,2/20/2018,0,,
US1CASB0007,2/21/2018,0,,
US1CASB0007,2/22/2018,0,,
US1CASB0007,2/23/2018,0,,
US1CASB0007,2/24/2018,0,,
US1CASB0007,2/25/2018,0,,
US1CASB0007,2/26/2018,0,,
US1CASB0007,2/27/2018,1.3,,
US1CASB0007,2/28/2018,0,,
US1CASB0007,3/1/2018,0,,
US1CASB0007,3/2/2018,14.5,,
US1CASB0007,3/3/2018,0,,
US1CASB0007,3/4/2018,2.5,,
US1CASB0007,3/5/2018,0,,
US1CASB0007,3/6/2018,0,,
US1CASB0007,3/7/2018,0,,
US1CASB0007,3/10/2018,0.5,,
US1CASB0007,3/11/2018,20.6,,
US1CASB0007,3/12/2018,0,,
US1CASB0007,3/13/2018,2,,
US1CASB0007,3/14/2018,3,,
US1CASB0007,3/15/2018,10.7,,
US1CASB0007,3/16/2018,0,,
US1CASB0007,3/17/2018,2.8,,
US1CASB0007,3/18/2018,0,,
US1CASB0007,3/19/2018,0,,
US1CASB0007,3/20/2018,0,,
US1CASB0007,3/21/2018,21.1,,
US1CASB0007,3/22/2018,36.6,,
US1CASB0007,3/23/2018,25.4,,
US1CASB0007,3/24/2018,0,,
US1CASB0007,3/25/2018,0,,
US1CASB0007,3/26/2018,0,,
US1CASB0007,3/27/2018,0,,
US1CASB0007,3/28/2018,0,,
US1CASB0007,3/29/2018,0,,
US1CASB0007,3/30/2018,0,,
US1CASB0007,3/31/2018,0,,
US1CASB0007,4/1/2018,0,,
US1CASB0007,4/2/2018,0,,
US1CASB0007,4/3/2018,0,,
US1CASB0007,4/4/2018,0,,
US1CASB0007,4/5/2018,0,,
US1CASB0007,4/6/2018,0,,
US1CASB0007,4/7/2018,0.5,,
US1CASB0007,4/9/2018,0,,
US1CASB0007,4/10/2018,0,,
US1CASB0007,4/11/2018,0,,
US1CASB0007,4/12/2018,0,,
US1CASB0007,4/13/2018,0,,
US1CASB0007,4/14/2018,0,,
US1CASB0007,4/15/2018,0,,
US1CASB0007,4/16/2018,0,,
US1CASB0007,4/17/2018,0,,
US1CASB0007,4/18/2018,0,,
US1CASB0007,4/19/2018,0,,
US1CASB0007,4/20/2018,0,,
US1CASB0007,4/21/2018,0,,
US1CASB0007,4/22/2018,0,,
US1CASB0007,4/23/2018,0,,
US1CASB0007,4/24/2018,0,,
US1CASB0007,4/25/2018,0,,
US1CASB0007,4/26/2018,0,,
US1CASB0007,4/27/2018,0,,
US1CASB0007,4/28/2018,0,,
US1CASB0007,4/29/2018,0,,
US1CASB0007,4/30/2018,0,,
US1CASB0007,5/1/2018,0,,
US1CASB0007,5/2/2018,0,,
US1CASB0007,5/3/2018,0,,
US1CASB0007,5/4/2018,0,,
US1CASB0007,5/5/2018,0,,
US1CASB0007,5/6/2018,0,,
US1CASB0007,5/7/2018,0,,
US1CASB0007,5/8/2018,0,,
US1CASB0007,5/9/2018,0,,
US1CASB0007,5/10/2018,0,,
US1CASB0007,5/11/2018,0,,
US1CASB0007,5/12/2018,0,,
US1CASB0007,5/13/2018,0,,
US1CASB0007,5/14/2018,0,,
US1CASB0007,5/15/2018,0,,
US1CASB0007,5/16/2018,0,,
US1CASB0007,5/17/2018,0,,
US1CASB0007,5/18/2018,0,,
US1CASB0007,5/19/2018,0,,
US1CASB0007,5/20/2018,0,,
US1CASB0007,5/21/2018,0,,
US1CASB0007,5/22/2018,0,,
US1CASB0007,5/23/2018,0,,
US1CASB0007,5/24/2018,0,,
US1CASB0007,5/25/2018,0,,
US1CASB0007,5/26/2018,0,,
US1CASB0007,5/27/2018,0,,
US1CASB0007,5/28/2018,0,,
US1CASB0007,5/29/2018,0,,
US1CASB0007,5/30/2018,1.3,,
US1CASB0007,5/31/2018,0,,
US1CASB0007,6/2/2018,0,,
US1CASB0007,6/3/2018,0,,
US1CASB0007,6/4/2018,0,,
US1CASB0007,6/5/2018,0,,
US1CASB0007,6/6/2018,0,,
US1CASB0007,6/7/2018,0,,
US1CASB0007,6/8/2018,0,,
US1CASB0007,6/9/2018,0,,
US1CASB0007,6/10/2018,0,,
US1CASB0007,6/12/2018,0,,
US1CASB0007,6/13/2018,0,,
US1CASB0007,6/14/2018,0,,
US1CASB0007,6/15/2018,0,,
US1CASB0007,6/16/2018,0,,
US1CASB0007,6/17/2018,0,,
US1CASB0007,6/18/2018,0,,
US1CASB0007,6/19/2018,0,,
US1CASB0007,6/21/2018,0,,
US1CASB0007,6/22/2018,0,,
US1CASB0007,6/23/2018,0,,
US1CASB0007,6/25/2018,0,,
US1CASB0007,6/26/2018,0,,
US1CASB0007,6/27/2018,0,,
US1CASB0007,6/28/2018,0,,
US1CASB0007,6/29/2018,0,,
US1CASB0007,7/1/2018,0,,
US1CASB0007,7/2/2018,0,,
US1CASB0007,7/3/2018,0,,
US1CASB0007,7/6/2018,0,,
US1CASB0007,7/8/2018,0,,
US1CASB0007,7/9/2018,0,,
US1CASB0007,7/10/2018,0,,
US1CASB0007,7/11/2018,0,,
US1CASB0007,7/12/2018,0,,
US1CASB0007,7/13/2018,0,,
US1CASB0007,7/14/2018,0,,
US1CASB0007,7/15/2018,0,,
US1CASB0007,7/16/2018,0,,
US1CASB0007,7/17/2018,0,,
US1CASB0007,7/18/2018,0,,
US1CASB0007,7/19/2018,0,,
US1CASB0007,7/20/2018,0,,
US1CASB0007,7/21/2018,0,,
US1CASB0007,7/22/2018,0,,
US1CASB0007,7/23/2018,0,,
US1CASB0007,7/24/2018,0,,
US1CASB0007,7/25/2018,0,,
US1CASB0007,7/26/2018,0,,
US1CASB0007,7/27/2018,0,,
US1CASB0007,7/28/2018,0,,
US1CASB0007,7/29/2018,0,,
US1CASB0007,7/30/2018,0,,
US1CASB0007,7/31/2018,0,,
US1CASB0007,8/1/2018,0,,
US1CASB0007,8/2/2018,0,,
US1CASB0007,8/3/2018,0,,
US1CASB0007,8/4/2018,0,,
US1CASB0007,8/5/2018,0,,
US1CASB0007,8/6/2018,0,,
US1CASB0007,8/7/2018,0,,
US1CASB0007,8/8/2018,0,,
US1CASB0007,8/9/2018,0,,
US1CASB0007,8/10/2018,0,,
US1CASB0007,8/11/2018,0,,
US1CASB0007,8/13/2018,0,,
US1CASB0007,8/14/2018,0,,
US1CASB0007,8/15/2018,0,,
US1CASB0007,8/16/2018,0,,
US1CASB0007,8/17/2018,0,,
US1CASB0007,8/18/2018,0,,
US1CASB0007,8/19/2018,0,,
US1CASB0007,8/21/2018,0,,
US1CASB0007,8/22/2018,0,,
